partida_id,rodata,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,mandante_chutes,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_precisao_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_chutes,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_precisao_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
5490,13,2016-07-03,11:03:00,Internacional,Gremio,A. Fucks,R. Machado Marques,Gremio,Estádio José Pinheiro Borda,0,1,RS,RS,19,0,55%,371,Sem Info,11,4,0,3,12,11,0,45%,335,Sem Info,11,5,0,1,3
5493,13,2016-07-03,15:59:00,Corinthians,Flamengo,C. Borges dos Santos,J. Mannarino,Corinthians,Neo Química Arena,4,0,SP,RJ,17,0,49%,450,Sem Info,15,2,0,1,6,13,0,51%,475,Sem Info,10,3,0,5,7
5491,13,2016-07-03,16:00:00,Santos,Chapecoense,D. Silvestre Júnior,L. Saroli Caio Júnior,Santos,Estádio Urbano Caldeira,3,0,SP,SC,9,0,64%,639,Sem Info,13,1,0,1,11,11,0,36%,359,Sem Info,12,1,0,1,6
5492,13,2016-07-03,16:00:00,Ponte Preta,Sao Paulo,E. Baptista,E. Bauza,Ponte Preta, Moisés Lucarelli,1,0,SP,SP,22,0,65%,480,Sem Info,20,3,0,0,6,6,0,35%,277,Sem Info,16,2,1,3,2
5494,13,2016-07-03,16:00:00,Botafogo-RJ,Santa Cruz,R. Gomes Raymundo,M. Mendes,Botafogo-RJ,Helenão,2,1,RJ,PE,10,0,45%,401,Sem Info,11,1,0,1,6,15,0,55%,477,Sem Info,13,3,0,2,6
5495,13,2016-07-03,19:00:00,Figueirense,Atletico-MG,V. Eutrópio,M. de Oliveira Santos,-, Orlando Scarpelli,1,1,SC,MG,17,0,54%,407,Sem Info,18,2,1,1,4,9,0,46%,361,Sem Info,21,4,1,1,2
5496,13,2016-07-04,20:01:00,Sport,Palmeiras,O. de Oliveira Filho,A. Stival,Palmeiras,Adelmar da Costa Carvalho,1,3,PE,SP,17,0,61%,428,Sem Info,18,4,0,2,5,13,0,39%,297,Sem Info,21,5,0,1,0
5497,14,2016-07-09,16:31:00,Chapecoense,Corinthians,L. Saroli Caio Júnior,C. Borges dos Santos,Corinthians,Arena Condá,0,2,SC,SP,9,0,39%,333,Sem Info,17,0,1,3,3,12,0,61%,522,Sem Info,13,1,0,3,5
5499,14,2016-07-09,20:59:00,Ponte Preta,Sport,E. Baptista,O. de Oliveira Filho,Ponte Preta, Moisés Lucarelli,2,1,SP,PE,11,0,38%,268,Sem Info,17,2,0,5,4,9,0,62%,436,Sem Info,12,2,0,0,4
5500,14,2016-07-10,11:00:00,Gremio,Figueirense,R. Machado Marques,V. Eutrópio,Gremio,Arena do Grêmio,2,1,RS,SC,27,0,62%,543,Sem Info,11,1,0,1,9,12,0,38%,345,Sem Info,14,1,0,1,7
5501,14,2016-07-10,11:00:00,Flamengo,Atletico-MG,J. Mannarino,M. de Oliveira Santos,Flamengo,Estádio Nacional de Brasília,2,0,RJ,MG,7,0,45%,360,Sem Info,10,1,0,0,6,13,0,55%,428,Sem Info,23,4,0,2,5
5503,14,2016-07-10,15:59:00,Sao Paulo,America-MG,,S. de Oliveira Vieira,Sao Paulo, Morumbi,3,0,SP,MG,21,0,55%,488,Sem Info,7,1,0,3,4,7,0,45%,403,Sem Info,13,4,0,0,3
5502,14,2016-07-10,16:00:00,Santa Cruz,Internacional,M. Mendes,A. Fucks,Santa Cruz,Estádio do Arruda,1,0,PE,RS,8,0,48%,339,Sem Info,21,0,0,1,4,11,0,52%,360,Sem Info,19,2,0,1,7
5505,14,2016-07-11,20:00:00,Cruzeiro,Athletico-PR,P. Gomes Bento,P. Autuori de Mello,Athletico-PR, Mineirão,0,3,MG,PR,19,7,61%,543,Sem Info,9,1,0,5,4,9,3,39%,369,Sem Info,17,4,0,4,1
5506,14,2016-07-12,20:33:00,Palmeiras,Santos,A. Stival,D. Silvestre Júnior,-,Allianz Parque,1,1,SP,SP,12,0,38%,287,Sem Info,17,3,0,3,4,10,0,62%,458,Sem Info,17,2,0,1,2
5507,15,2016-07-16,15:59:00,Botafogo-RJ,Flamengo,R. Gomes Raymundo,J. Mannarino,-,Luso-Brasileiro,3,3,RJ,RJ,17,0,47%,391,Sem Info,12,2,0,2,7,10,0,53%,442,Sem Info,22,4,0,1,1
5508,15,2016-07-16,18:33:00,Santos,Ponte Preta,D. Silvestre Júnior,E. Baptista,Santos,Estádio Urbano Caldeira,3,1,SP,SP,13,0,58%,484,Sem Info,14,3,0,0,5,19,0,42%,328,Sem Info,11,2,0,1,6
5509,15,2016-07-17,11:01:00,America-MG,Santa Cruz,S. de Oliveira Vieira,M. Mendes,Santa Cruz,Estádio Raimundo Sampaio,0,3,MG,PE,10,0,67%,650,Sem Info,9,2,0,2,4,14,0,33%,337,Sem Info,10,2,0,2,2
5511,15,2016-07-17,16:00:00,Figueirense,Chapecoense,A. Fucks,L. Saroli Caio Júnior,-, Orlando Scarpelli,1,1,SC,SC,9,0,44%,348,Sem Info,16,1,0,3,3,9,0,56%,420,Sem Info,18,4,0,1,5
5512,15,2016-07-17,16:00:00,Fluminense,Cruzeiro,L. Culpi,P. Gomes Bento,Fluminense,Estádio Giulite Coutinho,2,0,RJ,MG,11,0,36%,276,Sem Info,17,0,0,3,5,12,0,64%,480,Sem Info,17,6,0,0,14
5514,15,2016-07-17,16:00:00,Corinthians,Sao Paulo,C. Borges dos Santos,E. Bauza,-,Neo Química Arena,1,1,SP,SP,8,0,56%,459,Sem Info,11,3,0,0,4,7,0,44%,355,Sem Info,26,3,0,5,7
5510,15,2016-07-17,16:01:00,Internacional,Palmeiras,Falcao,A. Stival,Palmeiras,Estádio José Pinheiro Borda,0,1,RS,SP,8,0,59%,502,Sem Info,17,4,0,0,9,9,0,41%,381,Sem Info,13,2,0,1,1
5513,15,2016-07-17,16:01:00,Athletico-PR,Vitoria,P. Autuori de Mello,V. Carmo Mancini,-,Estádio Joaquim Américo Guimarães,1,1,PR,BA,17,0,52%,405,Sem Info,16,3,0,3,4,16,0,48%,373,Sem Info,10,3,0,2,7
5515,15,2016-07-17,18:31:00,Sport,Gremio,O. de Oliveira Filho,R. Machado Marques,Sport,Adelmar da Costa Carvalho,4,2,PE,RS,14,0,45%,405,Sem Info,15,0,0,1,3,18,0,55%,481,Sem Info,16,3,0,2,7
5516,15,2016-07-18,19:59:00,Atletico-MG,Coritiba,M. de Oliveira Santos,E. Pacheco,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,PR,12,0,51%,380,Sem Info,16,2,0,5,3,15,0,49%,361,Sem Info,18,2,0,2,3
5517,16,2016-07-23,16:01:00,Corinthians,Figueirense,C. Borges dos Santos,A. Fucks,-,Neo Química Arena,1,1,SP,SC,18,0,69%,545,Sem Info,15,2,0,0,7,7,0,31%,262,Sem Info,21,6,0,3,5
5518,16,2016-07-23,18:30:00,Santa Cruz,Coritiba,M. Mendes,E. Pacheco,Coritiba,Estádio do Arruda,0,1,PE,PR,5,0,58%,456,Sem Info,17,2,0,7,4,16,0,42%,339,Sem Info,19,1,0,0,4
5519,16,2016-07-24,11:00:00,Palmeiras,Atletico-MG,A. Stival,M. de Oliveira Santos,Atletico-MG,Allianz Parque,0,1,SP,MG,9,0,57%,426,Sem Info,11,1,0,5,6,5,0,43%,341,Sem Info,19,2,0,3,1
5520,16,2016-07-24,11:02:00,Ponte Preta,Internacional,E. Baptista,Falcao,-, Moisés Lucarelli,2,2,SP,RS,15,0,51%,339,Sem Info,20,3,0,3,10,6,0,49%,347,Sem Info,13,2,1,1,2
5524,16,2016-07-24,15:59:00,Chapecoense,Botafogo-RJ,L. Saroli Caio Júnior,R. Gomes Raymundo,Chapecoense,Arena Condá,2,1,SC,RJ,4,0,37%,354,Sem Info,14,1,0,1,0,14,0,63%,579,Sem Info,16,2,0,5,3
5521,16,2016-07-24,16:00:00,Gremio,Sao Paulo,R. Machado Marques,E. Bauza,Gremio,Arena do Grêmio,1,0,RS,SP,27,0,52%,515,Sem Info,16,0,0,0,7,8,0,48%,485,Sem Info,12,2,1,1,2
5523,16,2016-07-24,16:00:00,Cruzeiro,Sport,P. Gomes Bento,O. de Oliveira Filho,Sport, Mineirão,1,2,MG,PE,29,0,61%,442,Sem Info,15,1,0,2,12,8,0,39%,304,Sem Info,18,4,0,1,3
5522,16,2016-07-24,16:02:00,Athletico-PR,Fluminense,P. Autuori de Mello,L. Culpi,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RJ,16,5,42%,354,Sem Info,13,3,0,0,2,9,3,58%,466,Sem Info,20,5,0,0,7
5525,16,2016-07-24,18:30:00,Vitoria,Santos,V. Carmo Mancini,D. Silvestre Júnior,Santos, Barradão,2,3,BA,SP,23,0,57%,434,Sem Info,15,3,0,3,13,9,0,43%,358,Sem Info,11,2,0,2,2
5526,16,2016-07-25,20:00:00,Flamengo,America-MG,J. Mannarino,E. Alves Moreira,Flamengo,Kléber Andrade,2,1,RJ,MG,23,0,62%,535,Sem Info,11,1,0,1,4,10,0,38%,335,Sem Info,13,0,0,2,5
5527,17,2016-07-30,18:30:00,Figueirense,Vitoria,A. Fucks,V. Carmo Mancini,Figueirense, Orlando Scarpelli,1,0,SC,BA,6,0,35%,246,Sem Info,19,3,1,1,6,12,0,65%,446,Sem Info,26,3,1,0,3
5528,17,2016-07-30,18:30:00,Sport,Athletico-PR,O. de Oliveira Filho,P. Autuori de Mello,Sport,Adelmar da Costa Carvalho,2,0,PE,PR,10,0,49%,421,Sem Info,23,2,0,1,6,8,0,51%,444,Sem Info,9,1,0,1,1
5529,17,2016-07-30,20:59:00,Atletico-MG,Santa Cruz,M. de Oliveira Santos,M. Mendes,Atletico-MG,Estádio Raimundo Sampaio,3,0,MG,PE,15,0,58%,590,Sem Info,13,1,0,1,10,8,0,42%,430,Sem Info,12,3,0,1,3
5531,17,2016-07-31,10:59:00,Fluminense,Ponte Preta,L. Culpi,E. Baptista,Fluminense,Estádio Giulite Coutinho,3,0,RJ,SP,5,0,54%,416,Sem Info,21,4,0,1,1,14,0,46%,352,Sem Info,21,6,0,0,7
5530,17,2016-07-31,11:00:00,Sao Paulo,Chapecoense,E. Bauza,L. Saroli Caio Júnior,-, Morumbi,2,2,SP,SC,21,0,68%,569,Sem Info,13,4,0,3,13,7,0,32%,291,Sem Info,11,1,0,0,1
5532,17,2016-07-31,16:02:00,Coritiba,Flamengo,E. Pacheco,J. Mannarino,Flamengo, Couto Pereira,0,2,PR,RJ,12,0,51%,338,Sem Info,9,1,0,0,8,6,0,49%,369,Sem Info,13,2,0,0,2
5533,17,2016-07-31,16:02:00,Internacional,Corinthians,Falcao,C. Borges dos Santos,Corinthians,Estádio José Pinheiro Borda,0,1,RS,SP,6,0,55%,446,Sem Info,19,2,0,3,3,13,0,45%,381,Sem Info,19,2,0,2,8
5534,17,2016-07-31,16:02:00,Santos,Cruzeiro,D. Silvestre Júnior,L. Venker de Menezes,Santos,Estádio Urbano Caldeira,2,0,SP,MG,8,0,50%,517,Sem Info,12,1,0,5,2,13,0,50%,502,Sem Info,10,1,0,2,4
5535,17,2016-07-31,18:30:00,Botafogo-RJ,Palmeiras,R. Gomes Raymundo,A. Stival,Botafogo-RJ,Luso-Brasileiro,3,1,RJ,SP,12,0,46%,361,Sem Info,20,4,0,1,3,13,0,54%,400,Sem Info,23,3,0,4,4
5537,18,2016-08-03,19:30:00,Vitoria,Coritiba,V. Carmo Mancini,E. Pacheco,Vitoria,Estádio Alberto Oliveira,3,1,BA,PR,11,0,55%,361,Sem Info,9,2,0,4,7,19,0,45%,296,Sem Info,19,1,0,2,4
5538,18,2016-08-03,19:31:00,Sport,America-MG,O. de Oliveira Filho,E. Alves Moreira,-,Adelmar da Costa Carvalho,1,1,PE,MG,12,0,72%,548,Sem Info,8,1,0,1,9,6,0,28%,224,Sem Info,22,3,0,0,3
5540,18,2016-08-03,21:47:00,Athletico-PR,Corinthians,P. Autuori de Mello,C. Borges dos Santos,Athletico-PR,Estádio Joaquim Américo Guimarães,2,0,PR,SP,10,7,44%,436,Sem Info,11,3,0,3,1,12,3,56%,536,Sem Info,12,0,0,4,6
5541,18,2016-08-04,19:15:00,Ponte Preta,Botafogo-RJ,E. Baptista,R. Gomes Raymundo,Ponte Preta, Moisés Lucarelli,2,0,SP,RJ,8,0,37%,322,Sem Info,16,2,0,0,5,3,0,63%,546,Sem Info,12,2,0,1,2
5543,18,2016-08-04,19:31:00,Sao Paulo,Atletico-MG,E. Bauza,M. de Oliveira Santos,Atletico-MG, Morumbi,1,2,SP,MG,21,0,61%,544,Sem Info,9,2,0,1,12,8,0,39%,384,Sem Info,17,2,0,1,3
5544,18,2016-08-04,21:01:00,Cruzeiro,Internacional,L. Venker de Menezes,Falcao,Cruzeiro,Estádio Raimundo Sampaio,4,2,MG,RS,12,0,42%,347,Sem Info,10,1,0,1,6,11,0,58%,474,Sem Info,14,1,0,2,4
5545,18,2016-08-04,21:33:00,Chapecoense,Palmeiras,L. Saroli Caio Júnior,A. Stival,-,Arena Condá,1,1,SC,SP,13,0,34%,261,Sem Info,18,1,0,1,2,23,0,66%,495,Sem Info,15,0,0,0,8
5547,19,2016-08-06,18:30:00,Flamengo,Athletico-PR,J. Mannarino,P. Autuori de Mello,Flamengo,Kléber Andrade,1,0,RJ,PR,16,4,53%,410,Sem Info,11,2,0,5,11,11,2,47%,395,Sem Info,11,4,0,2,3
5548,19,2016-08-07,11:00:00,America-MG,Santos,E. Alves Moreira,D. Silvestre Júnior,America-MG,Estádio Raimundo Sampaio,1,0,MG,SP,9,0,42%,381,Sem Info,11,2,0,1,2,7,0,58%,521,Sem Info,7,1,1,3,3
5550,19,2016-08-07,15:59:00,Palmeiras,Vitoria,A. Stival,V. Carmo Mancini,Palmeiras,Allianz Parque,2,1,SP,BA,18,0,59%,491,Sem Info,13,2,0,4,4,10,0,41%,338,Sem Info,20,4,0,5,2
5549,19,2016-08-07,16:00:00,Coritiba,Ponte Preta,E. Pacheco,E. Baptista,Coritiba, Couto Pereira,3,1,PR,SP,11,0,52%,342,Sem Info,20,4,0,0,3,11,0,48%,328,Sem Info,18,3,0,5,4
5551,19,2016-08-07,16:15:00,Santa Cruz,Sao Paulo,M. Mendes,A. Soares Jardine,Sao Paulo,Estádio do Arruda,1,2,PE,SP,13,0,48%,386,Sem Info,15,1,0,2,6,12,0,52%,419,Sem Info,24,3,0,0,7
5552,19,2016-08-07,16:17:00,Internacional,Fluminense,Falcao,L. Culpi,-,Estádio José Pinheiro Borda,2,2,RS,RJ,15,0,54%,413,Sem Info,22,4,0,2,7,10,0,46%,371,Sem Info,14,4,0,1,3
5553,19,2016-08-07,18:31:00,Figueirense,Sport,A. Fucks,O. de Oliveira Filho,-, Orlando Scarpelli,1,1,SC,PE,13,0,41%,297,Sem Info,18,5,0,1,3,16,0,59%,439,Sem Info,16,3,0,1,5
5554,19,2016-08-08,20:00:00,Atletico-MG,Chapecoense,M. de Oliveira Santos,L. Saroli Caio Júnior,Atletico-MG,Estádio Raimundo Sampaio,3,1,MG,SC,14,0,57%,507,Sem Info,15,0,0,3,5,18,0,43%,379,Sem Info,12,1,0,3,3
5555,19,2016-08-08,21:02:00,Corinthians,Cruzeiro,C. Borges dos Santos,L. Venker de Menezes,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,MG,11,0,54%,485,Sem Info,15,4,0,2,6,14,0,46%,430,Sem Info,8,3,0,5,6
5557,20,2016-08-13,15:59:00,Sport,Flamengo,O. de Oliveira Filho,J. Mannarino,Sport,Arena de Pernambuco,1,0,PE,RJ,13,0,37%,315,Sem Info,24,2,0,1,5,11,0,63%,522,Sem Info,15,3,0,0,9
5558,20,2016-08-13,18:32:00,Ponte Preta,Figueirense,E. Baptista,A. Fucks,Ponte Preta, Moisés Lucarelli,2,0,SP,SC,15,0,42%,272,Sem Info,21,2,0,1,11,3,0,58%,395,Sem Info,25,2,0,3,3
5559,20,2016-08-14,11:00:00,Fluminense,America-MG,L. Culpi,E. Alves Moreira,Fluminense,Kléber Andrade,1,0,RJ,MG,16,0,60%,482,Sem Info,12,2,0,2,9,5,0,40%,331,Sem Info,28,5,0,0,2
5560,20,2016-08-14,11:01:00,Gremio,Corinthians,R. Machado Marques,C. Borges dos Santos,Gremio,Arena do Grêmio,3,0,RS,SP,13,0,39%,349,Sem Info,15,4,0,3,6,26,0,61%,509,Sem Info,14,1,0,0,10
5563,20,2016-08-14,15:58:00,Vitoria,Santa Cruz,V. Carmo Mancini,A. Felix Teixeira,-, Barradão,2,2,BA,PE,14,0,53%,398,Sem Info,15,1,0,2,3,10,0,47%,343,Sem Info,20,2,0,9,5
5561,20,2016-08-14,15:59:00,Cruzeiro,Coritiba,L. Venker de Menezes,P. Carpegiani,-,Estádio Raimundo Sampaio,2,2,MG,PR,17,0,67%,503,Sem Info,15,2,0,4,4,7,0,33%,256,Sem Info,20,4,0,2,5
5562,20,2016-08-14,16:02:00,Santos,Atletico-MG,D. Silvestre Júnior,M. de Oliveira Santos,Santos,Estádio Urbano Caldeira,3,0,SP,MG,12,0,37%,314,Sem Info,24,4,0,1,4,13,0,63%,530,Sem Info,9,4,0,3,7
5564,20,2016-08-14,16:18:00,Sao Paulo,Botafogo-RJ,A. Soares Jardine,J. Ribeiro Ventura,Botafogo-RJ, Morumbi,0,1,SP,RJ,13,0,63%,491,Sem Info,11,2,0,2,8,6,0,37%,295,Sem Info,14,2,0,1,7
5565,20,2016-08-14,18:30:00,Athletico-PR,Palmeiras,P. Autuori de Mello,A. Stival,Palmeiras,Estádio Joaquim Américo Guimarães,0,1,PR,SP,7,0,58%,485,Sem Info,12,3,0,1,4,12,0,42%,350,Sem Info,15,3,0,3,7
5566,20,2016-08-15,20:01:00,Chapecoense,Internacional,L. Saroli Caio Júnior,C. Juarez Roth,Chapecoense,Arena Condá,1,0,SC,RS,16,0,58%,360,Sem Info,15,1,0,1,2,10,0,42%,266,Sem Info,18,2,0,0,5
5567,21,2016-08-19,21:30:00,America-MG,Chapecoense,E. Alves Moreira,L. Saroli Caio Júnior,Chapecoense,Estádio Raimundo Sampaio,1,2,MG,SC,13,0,51%,412,Sem Info,13,1,0,0,6,12,0,49%,396,Sem Info,10,1,0,0,4
5568,21,2016-08-20,21:00:00,Botafogo-RJ,Sport,J. Ribeiro Ventura,O. de Oliveira Filho,Botafogo-RJ,Helenão,3,0,RJ,PE,18,0,44%,378,Sem Info,19,1,0,1,3,15,0,56%,483,Sem Info,12,2,0,1,2
5570,21,2016-08-21,10:59:00,Atletico-MG,Athletico-PR,M. de Oliveira Santos,P. Autuori de Mello,Atletico-MG,Estádio Raimundo Sampaio,1,0,MG,PR,14,0,61%,509,Sem Info,15,0,0,1,6,12,0,39%,332,Sem Info,15,2,0,0,5
5569,21,2016-08-21,11:01:00,Flamengo,Gremio,J. Mannarino,R. Machado Marques,Flamengo,Estádio Nacional de Brasília,2,1,RJ,RS,18,0,51%,433,Sem Info,14,2,0,1,7,10,0,49%,434,Sem Info,16,1,0,1,4
5573,21,2016-08-21,15:58:00,Palmeiras,Ponte Preta,A. Stival,E. Baptista,-,Allianz Parque,2,2,SP,SP,18,0,66%,455,Sem Info,12,3,0,2,4,11,0,34%,238,Sem Info,22,6,0,0,9
5572,21,2016-08-21,15:59:00,Santa Cruz,Fluminense,D. Ghidoni Junior,L. Culpi,Fluminense,Estádio do Arruda,0,1,PE,RJ,18,0,59%,484,Sem Info,16,0,0,2,8,6,0,41%,341,Sem Info,16,2,0,1,4
5571,21,2016-08-21,16:00:00,Internacional,Sao Paulo,C. Juarez Roth,R. Gomes Raymundo,-,Estádio José Pinheiro Borda,1,1,RS,SP,30,0,59%,454,Sem Info,9,1,0,2,8,5,0,41%,346,Sem Info,22,2,0,0,0
5574,21,2016-08-21,18:02:00,Coritiba,Santos,P. Carpegiani,D. Silvestre Júnior,Coritiba, Couto Pereira,2,1,PR,SP,16,0,51%,403,Sem Info,13,1,0,4,5,8,0,49%,410,Sem Info,16,3,0,5,5
5575,21,2016-08-21,18:33:00,Figueirense,Cruzeiro,A. Fucks,L. Venker de Menezes,Cruzeiro, Orlando Scarpelli,1,2,SC,MG,15,0,49%,389,Sem Info,20,3,1,1,8,13,0,51%,416,Sem Info,24,5,0,3,2
5576,21,2016-08-22,20:02:00,Corinthians,Vitoria,C. Borges dos Santos,V. Carmo Mancini,Corinthians,Neo Química Arena,2,1,SP,BA,17,0,56%,484,Sem Info,15,2,0,1,8,9,0,44%,385,Sem Info,20,4,0,2,3
5577,22,2016-08-27,16:03:00,Ponte Preta,Corinthians,E. Baptista,C. Borges dos Santos,Ponte Preta, Moisés Lucarelli,2,0,SP,SP,15,0,52%,471,Sem Info,15,2,0,6,8,2,0,48%,458,Sem Info,8,1,1,0,0
5579,22,2016-08-28,11:00:00,Santos,Figueirense,D. Silvestre Júnior,T. Guimarães,Figueirense,Estádio Urbano Caldeira,0,1,SP,SC,22,0,73%,611,Sem Info,13,3,0,3,11,4,0,27%,242,Sem Info,12,2,0,2,3
5578,22,2016-08-28,11:01:00,Cruzeiro,Santa Cruz,L. Venker de Menezes,D. Ghidoni Junior,Cruzeiro, Mineirão,2,0,MG,PE,12,0,46%,374,Sem Info,17,3,0,3,8,12,0,54%,428,Sem Info,13,3,0,4,6
5580,22,2016-08-28,15:59:00,Gremio,Atletico-MG,R. Machado Marques,M. de Oliveira Santos,-,Arena do Grêmio,1,1,RS,MG,24,0,62%,623,Sem Info,18,4,0,1,7,3,0,38%,383,Sem Info,17,4,0,1,0
5581,22,2016-08-28,16:00:00,Fluminense,Palmeiras,L. Culpi,A. Stival,Palmeiras,Estádio Nacional de Brasília,0,2,RJ,SP,8,0,59%,428,Sem Info,17,7,0,2,5,16,0,41%,304,Sem Info,20,5,0,2,5
5582,22,2016-08-28,16:02:00,Chapecoense,Flamengo,L. Saroli Caio Júnior,J. Mannarino,Flamengo,Arena Condá,1,3,SC,RJ,18,0,43%,351,Sem Info,15,4,0,1,6,17,0,57%,492,Sem Info,13,0,0,2,3
5584,22,2016-08-28,18:29:00,Sport,Internacional,O. de Oliveira Filho,C. Juarez Roth,-,Arena de Pernambuco,1,1,PE,RS,11,0,63%,474,Sem Info,18,4,0,0,9,7,0,37%,288,Sem Info,19,5,0,2,4
5585,22,2016-08-28,18:30:00,Vitoria,America-MG,V. Carmo Mancini,E. Alves Moreira,Vitoria,Itaipava Arena Fonte Nova,2,1,BA,MG,9,0,48%,379,Sem Info,20,3,0,1,4,12,0,52%,389,Sem Info,19,5,0,4,8
5586,22,2016-08-29,20:00:00,Athletico-PR,Botafogo-RJ,P. Autuori de Mello,J. Ribeiro Ventura,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,RJ,10,0,42%,344,Sem Info,12,3,0,0,6,13,0,58%,477,Sem Info,14,2,0,3,6
5546,18,2016-09-03,16:00:00,Fluminense,Figueirense,L. Culpi,T. Guimarães,Fluminense,Estádio Giulite Coutinho,3,2,RJ,SC,18,0,54%,323,Sem Info,21,3,0,4,11,10,0,46%,306,Sem Info,15,3,0,1,4
5556,19,2016-09-04,16:00:00,Botafogo-RJ,Gremio,J. Ribeiro Ventura,R. Machado Marques,Botafogo-RJ,Luso-Brasileiro,2,1,RJ,RS,10,0,37%,292,Sem Info,16,3,0,4,6,8,0,63%,507,Sem Info,25,4,0,1,4
5587,23,2016-09-07,16:00:00,Santa Cruz,Chapecoense,D. Ghidoni Junior,L. Saroli Caio Júnior,-,Arena de Pernambuco,2,2,PE,SC,24,0,55%,417,Sem Info,9,2,1,2,11,7,0,45%,362,Sem Info,18,3,0,7,4
5589,23,2016-09-07,16:00:00,Botafogo-RJ,Fluminense,J. Ribeiro Ventura,L. Culpi,Botafogo-RJ,Luso-Brasileiro,1,0,RJ,RJ,12,0,36%,278,Sem Info,22,5,0,3,3,12,0,64%,465,Sem Info,15,2,0,1,9
5588,23,2016-09-07,16:01:00,Figueirense,Athletico-PR,T. Guimarães,P. Autuori de Mello,Figueirense, Orlando Scarpelli,1,0,SC,PR,11,0,45%,339,Sem Info,16,1,0,3,3,9,0,55%,405,Sem Info,20,2,0,1,7
5590,23,2016-09-07,19:30:00,Atletico-MG,Vitoria,M. de Oliveira Santos,V. Carmo Mancini,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,BA,18,0,51%,406,Sem Info,17,2,0,3,5,17,0,49%,394,Sem Info,17,5,0,5,6
5591,23,2016-09-07,21:45:00,Palmeiras,Sao Paulo,A. Stival,R. Gomes Raymundo,Palmeiras,Allianz Parque,2,1,SP,SP,15,0,51%,335,Sem Info,20,3,0,1,6,8,0,49%,328,Sem Info,19,3,0,3,2
5593,23,2016-09-07,21:45:00,Coritiba,Gremio,P. Carpegiani,R. Machado Marques,Coritiba, Couto Pereira,4,0,PR,RS,14,0,39%,370,Sem Info,15,3,0,0,5,11,0,61%,576,Sem Info,9,0,0,3,2
5592,23,2016-09-07,21:47:00,Flamengo,Ponte Preta,J. Mannarino,E. Baptista,Flamengo,Kléber Andrade,2,1,RJ,SP,18,0,64%,446,Sem Info,15,1,0,2,10,6,0,36%,262,Sem Info,19,3,0,2,0
5594,23,2016-09-08,19:32:00,Corinthians,Sport,C. Borges dos Santos,O. de Oliveira Filho,Corinthians,Neo Química Arena,3,0,SP,PE,9,0,51%,447,Sem Info,15,2,0,1,2,17,0,49%,433,Sem Info,17,2,0,5,8
5595,23,2016-09-08,20:59:00,America-MG,Cruzeiro,E. Alves Moreira,L. Venker de Menezes,Cruzeiro,Estádio Raimundo Sampaio,0,2,MG,MG,9,0,62%,586,Sem Info,19,1,0,0,1,10,0,38%,370,Sem Info,13,2,0,5,3
5596,23,2016-09-08,21:00:00,Internacional,Santos,C. Juarez Roth,D. Silvestre Júnior,Internacional,Estádio José Pinheiro Borda,2,1,RS,SP,21,0,59%,484,Sem Info,19,4,0,5,10,8,0,41%,341,Sem Info,8,3,1,2,5
5597,24,2016-09-10,18:30:00,Vitoria,Flamengo,V. Carmo Mancini,J. Mannarino,Flamengo, Barradão,1,2,BA,RJ,17,0,45%,409,Sem Info,14,1,1,1,6,16,0,55%,494,Sem Info,8,1,0,4,6
5599,24,2016-09-11,11:02:00,Sao Paulo,Figueirense,R. Gomes Raymundo,T. Guimarães,Sao Paulo, Morumbi,3,1,SP,SC,20,0,60%,456,Sem Info,25,2,0,1,10,7,0,40%,325,Sem Info,17,2,0,0,3
5598,24,2016-09-11,11:03:00,Chapecoense,Coritiba,L. Saroli Caio Júnior,P. Carpegiani,Chapecoense,Arena Condá,1,0,SC,PR,13,0,47%,353,Sem Info,20,2,0,3,4,16,0,53%,395,Sem Info,16,3,0,2,7
5600,24,2016-09-11,16:00:00,Cruzeiro,Botafogo-RJ,L. Venker de Menezes,J. Ribeiro Ventura,Botafogo-RJ, Mineirão,0,2,MG,RJ,16,0,62%,480,Sem Info,16,4,0,4,9,9,0,38%,312,Sem Info,16,2,0,2,1
5602,24,2016-09-11,16:00:00,Athletico-PR,Internacional,P. Autuori de Mello,C. Juarez Roth,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,RS,16,0,53%,360,Sem Info,11,0,0,1,7,13,0,47%,327,Sem Info,12,2,0,1,4
5601,24,2016-09-11,16:01:00,Sport,Santa Cruz,O. de Oliveira Filho,D. Ghidoni Junior,Sport,Adelmar da Costa Carvalho,5,3,PE,PE,17,0,64%,459,Sem Info,14,2,1,3,11,9,0,36%,276,Sem Info,18,1,1,0,4
